##	##
simulation time	timestep	input EIR	simulated EIR	human infectiousness	N_v0(gambiae_ss)	N_v(gambiae_ss)	O_v(gambiae_ss)	S_v(gambiae_ss)	immunity h	immunity Y	new infections	num transmitting humans	res avail(gambiae_ss)	res req(gambiae_ss)
3031	nan	5.53425	5.52678	0.0953453	1547.62	18273.7	2421.88	1289.81	447.56	1.4969e+07	253	91	2621.44	nan
3032	nan	5.07678	5.06993	0.0956929	1371.89	16591.3	2275.92	1240.61	448.03	1.49837e+07	204	91	2321.76	nan
3033	nan	4.59828	4.59208	0.0957654	1215.13	14961.9	2115.32	1176.07	448.42	1.49979e+07	227	91	2055.14	nan
3034	nan	4.12316	4.1176	0.0958975	1078.54	13431.5	1946.68	1101.03	448.89	1.50121e+07	237	91	1823.31	nan
3035	nan	3.67048	3.66553	0.0955934	961.923	12031.9	1777.19	1019.94	449.23	1.50264e+07	162	91	1625.78	nan
3036	nan	3.25351	3.24912	0.0954775	864.229	10779.1	1611.48	936.029	449.42	1.50411e+07	153	90	1460.61	nan
3037	nan	2.88009	2.87621	0.0958478	783.894	9680.61	1455.59	852.415	449.83	1.50562e+07	126	90	1325.03	nan
3038	nan	2.55359	2.55014	0.0959345	719.161	8735.52	1313.7	771.688	450.1	1.50709e+07	88	90	1216.03	nan
3039	nan	2.27399	2.27092	0.0958864	668.282	7937.27	1186.19	696.651	450.45	1.50845e+07	100	90	1130.6	nan
3040	nan	2.03906	2.03631	0.0957352	629.637	7276.86	1073.43	628.733	450.8	1.5098e+07	105	90	1066	nan
3041	nan	1.84527	1.84278	0.095434	601.795	6743.11	975.397	568.017	451.13	1.51112e+07	74	91	1019.79	nan
3042	nan	1.68857	1.68629	0.0952693	583.531	6324.5	891.68	514.605	451.39	1.51241e+07	78	91	989.913	nan
3043	nan	1.56482	1.56271	0.0949438	573.807	6010.4	821.987	468.451	451.68	1.51359e+07	73	91	974.636	nan
3044	nan	1.47021	1.46823	0.0947672	571.738	5789.89	765.248	429.323	452	1.51482e+07	68	91	972.468	nan
3045	nan	1.40132	1.39943	0.0943129	576.537	5653.78	720.674	396.946	452.27	1.51599e+07	56	91	982.084	nan
3046	nan	1.35523	1.3534	0.0937139	587.455	5593.62	686.729	370.89	452.55	1.51713e+07	49	91	1002.21	nan
3047	nan	1.32947	1.32768	0.0929395	603.719	5601.13	662.221	350.605	452.85	1.51823e+07	48	91	1031.5	nan
3048	nan	1.32195	1.32016	0.0926182	624.454	5668.57	646.234	335.388	453.06	1.51935e+07	41	91	1068.43	nan
3049	nan	1.33082	1.32903	0.0923211	648.63	5787.45	638.743	324.661	453.5	1.52037e+07	92	91	1111.18	nan
3050	nan	1.35436	1.35253	0.0921121	675.017	5948.42	638.744	318.147	453.64	1.52136e+07	45	90	1157.56	nan
3051	nan	1.39079	1.38891	0.0917515	702.157	6140.74	645.164	315.692	453.98	1.52234e+07	59	90	1204.98	nan
3052	nan	1.43812	1.43618	0.0910103	728.402	6352.54	656.324	316.791	454.32	1.52329e+07	61	90	1250.55	nan
3053	nan	1.49401	1.49199	0.0897734	751.962	6570.17	670.085	320.828	454.73	1.52427e+07	77	90	1291.11	nan
3054	nan	1.55564	1.55354	0.0869523	771.029	6778.86	684.808	326.874	445.24	1.48236e+07	65	89	1323.54	nan
3055	nan	1.61968	1.61813	0.0866428	783.927	6976.97	701.069	334.561	445.63	1.48336e+07	66	90	1344.97	nan
3056	nan	1.68228	1.68067	0.0868202	789.285	7127.69	710.805	342.424	446.08	1.48436e+07	70	90	1353.1	nan
3057	nan	1.73927	1.7376	0.0868883	786.157	7222.12	722.089	348.826	446.54	1.48531e+07	74	90	1346.49	nan
3058	nan	1.78636	1.78466	0.0872975	774.198	7253.68	733.022	353.621	446.89	1.48627e+07	89	90	1324.72	nan
3059	nan	1.81955	1.81781	0.0871029	753.913	7216.65	741.664	359.263	447.25	1.48728e+07	95	90	1288.45	nan
3060	nan	1.83547	1.83372	0.0868908	726.1	7109.32	744.855	364.432	447.55	1.48828e+07	96	90	1239.4	nan
3061	nan	1.83182	1.83007	0.0870185	692.175	6934.68	741.917	367.918	447.92	1.48928e+07	73	90	1180.08	nan
3062	nan	1.80763	1.80591	0.0874626	653.883	6700.06	733.441	368.489	448.23	1.49036e+07	75	90	1113.54	nan
3063	nan	1.76343	1.76174	0.0878136	613.104	6416.2	719.84	366.094	448.55	1.49149e+07	62	90	1043.04	nan
3064	nan	1.70117	1.69954	0.0877722	571.678	6096.28	700.763	361.058	448.92	1.49265e+07	78	90	971.704	nan
3065	nan	1.62401	1.62246	0.087549	531.261	5754.4	676.01	353.453	449.37	1.49379e+07	90	90	902.346	nan
3066	nan	1.53596	1.53449	0.0873882	493.232	5404.58	646.567	343.065	449.65	1.49495e+07	59	90	837.284	nan
3067	nan	1.44137	1.43999	0.0872089	458.659	5059.89	614.082	329.987	449.96	1.49611e+07	59	90	778.301	nan
3068	nan	1.34459	1.34331	0.0871012	428.31	4731.32	580.01	314.838	450.25	1.49726e+07	58	90	726.671	nan
3069	nan	1.24957	1.24838	0.0867069	402.701	4428.22	545.691	298.417	450.59	1.49846e+07	63	90	683.241	nan
3070	nan	1.15964	1.15853	0.0863709	382.159	4157.91	511.944	281.459	450.81	1.4996e+07	46	90	648.55	nan
3071	nan	1.0774	1.07637	0.086365	366.898	3925.85	480.079	264.5	451.11	1.5007e+07	48	90	622.95	nan
3072	nan	1.00476	1.0038	0.0862224	357.086	3736.49	451.328	248.029	451.43	1.50185e+07	43	89	606.736	nan
3073	nan	0.942985	0.942084	0.0859805	352.921	3593.12	426.058	232.73	451.79	1.503e+07	55	89	600.257	nan
3074	nan	0.892906	0.892053	0.086556	354.681	3498.74	404.852	219.047	451.98	1.50409e+07	44	89	604.023	nan
3075	nan	0.855046	0.854228	0.0868858	362.782	3456.65	388.926	207.153	452.18	1.50518e+07	34	90	618.796	nan
3076	nan	0.829804	0.829011	0.0868769	377.827	3470.44	378.065	197.487	452.46	1.50628e+07	42	91	645.671	nan
3077	nan	0.817617	0.816836	0.0872101	400.648	3545.11	372.277	190.43	452.67	1.50733e+07	35	91	686.159	nan
3078	nan	0.819101	0.818318	0.0865917	432.337	3687.21	372.292	185.848	452.88	1.50838e+07	31	90	742.245	nan
3079	nan	0.835179	0.834381	0.0855245	474.284	3905.09	377.855	183.902	453.07	1.50934e+07	36	89	816.435	nan
3080	nan	0.867198	0.866369	0.085364	528.172	4209.67	389.038	184.821	453.35	1.51035e+07	39	89	911.769	nan
3081	nan	0.917032	0.916156	0.0849531	595.967	4613.84	407.175	188.449	453.55	1.51133e+07	29	89	1031.77	nan
3082	nan	0.987176	0.986232	0.0847362	679.838	5132.99	433.946	195.024	453.83	1.51232e+07	41	89	1180.29	nan
3083	nan	1.08081	1.07978	0.0845187	782.013	5784.35	470.823	205.311	454.18	1.51332e+07	45	89	1361.25	nan
3084	nan	1.20184	1.20069	0.0839943	904.554	6586.14	518.953	220.121	454.52	1.51428e+07	45	90	1578.18	nan
3085	nan	1.35484	1.35355	0.0837374	1048.99	7555.7	579.278	240.137	455.06	1.51524e+07	81	90	1833.52	nan
3086	nan	1.54493	1.54345	0.0837443	1215.84	8707.23	654.108	265.833	455.62	1.51618e+07	85	90	2127.83	nan
3087	nan	1.77741	1.77571	0.0834425	1404.09	10048.4	745.373	297.897	455.95	1.5171e+07	71	90	2458.78	nan
3088	nan	2.05728	2.05531	0.0829449	1610.62	11575.9	852.968	337.513	456.4	1.51804e+07	88	90	2820.2	nan
3089	nan	2.38838	2.38609	0.0825819	1829.7	13272.5	976.687	385.306	456.93	1.51909e+07	104	90	3201.38	nan
3090	nan	2.77233	2.76968	0.0815825	2052.9	15101.7	1117.49	441.126	457.35	1.51895e+07	117	89	3586.89	nan
3091	nan	3.20725	3.20418	0.0830716	2269.23	17006.7	1276.97	504.965	457.96	1.51987e+07	141	89	3957.2	nan
3092	nan	3.68641	3.68288	0.083993	2465.99	18910.9	1450.43	577.728	458.68	1.52083e+07	171	89	4290.15	nan
3093	nan	4.19712	4.1931	0.0844546	2630.07	20721.8	1637.07	658.964	459.24	1.52189e+07	192	89	4563.35	nan
3094	nan	4.72026	4.71574	0.0850695	2749.54	22338.9	1826.71	747.154	459.78	1.52299e+07	211	89	4757.02	nan
3095	nan	5.23073	5.22573	0.0856663	2815.44	23665.6	2011.76	840.447	460.29	1.52419e+07	208	89	4856.82	nan
3096	nan	5.69917	5.69372	0.0866259	2823.07	24616	2183.59	933.894	460.86	1.52539e+07	275	91	4855.99	nan
3097	nan	6.09483	6.089	0.0878385	2772.78	25131.9	2335.99	1023.59	461	1.52659e+07	285	90	4756.35	nan
3098	nan	6.38941	6.3833	0.0886241	2669.75	25189.4	2461.01	1105.83	461.46	1.52778e+07	291	90	4567.88	nan
3099	nan	6.56097	6.5547	0.0893771	2523.19	24794.1	2546.97	1177.29	461.82	1.529e+07	259	90	4307.01	nan
3100	nan	6.59726	6.59095	0.0907141	2344.78	23987.8	2590.96	1233.11	462.27	1.53021e+07	274	90	3994.08	nan
3101	nan	6.49753	6.49132	0.0914052	2147.05	22838.3	2595.2	1268.74	462.6	1.5314e+07	289	91	3650.59	nan
3102	nan	6.27253	6.26653	0.0926477	1941.95	21427.9	2555.17	1284.08	453.17	1.53159e+07	283	90	3296.66	nan
3103	nan	5.94255	5.92806	0.0931568	1739.63	19889	2479.36	1281.99	453.63	1.5328e+07	235	90	2949.3	nan
3104	nan	5.53425	5.52075	0.0935678	1547.92	18234.3	2368.59	1256.27	454.04	1.53398e+07	187	90	2621.44	nan
3105	nan	5.07678	5.0644	0.0937468	1372.11	16557	2231.45	1210.73	454.55	1.5352e+07	233	90	2321.76	nan
3106	nan	4.59828	4.58707	0.0935181	1215.21	14931.4	2076.44	1150.82	454.88	1.53645e+07	224	90	2055.14	nan
3107	nan	4.12316	4.11311	0.0934585	1078.6	13404.1	1910.87	1079.69	455.38	1.53771e+07	180	91	1823.31	nan
3108	nan	3.67048	3.66153	0.0937409	961.982	12006.5	1744.15	1000.83	455.82	1.53896e+07	182	91	1625.78	nan
3109	nan	3.25351	3.24557	0.0937537	864.283	10756.2	1583.43	918.277	456.22	1.54018e+07	139	91	1460.61	nan
3110	nan	2.88009	2.87307	0.0939676	783.944	9659.97	1431.87	836.51	456.55	1.54148e+07	113	91	1325.03	nan
3111	nan	2.55359	2.54736	0.0938579	719.21	8717.17	1292.8	758.312	456.86	1.54272e+07	98	91	1216.03	nan
3112	nan	2.27399	2.26844	0.0938278	668.33	7921.05	1167.1	685.237	457.11	1.54395e+07	71	91	1130.6	nan
3113	nan	2.03906	2.03408	0.0936412	629.683	7262.22	1055.99	618.518	457.5	1.54515e+07	99	91	1066	nan
3114	nan	1.84527	1.84077	0.0935102	601.841	6729.69	959.43	558.656	457.85	1.5463e+07	91	90	1019.79	nan
3115	nan	1.68857	1.68445	0.0931043	583.578	6312.21	877.227	506.05	458.16	1.54748e+07	70	91	989.913	nan
3116	nan	1.56482	1.56101	0.0927517	573.856	5998.52	808.306	460.633	458.43	1.54868e+07	58	91	974.636	nan
3117	nan	1.47021	1.46663	0.0914598	571.79	5778.48	752.048	422.142	458.64	1.5498e+07	70	90	972.468	nan
3118	nan	1.40132	1.3979	0.0912042	576.594	5643.28	707.213	390.169	458.92	1.55092e+07	71	90	982.084	nan
3119	nan	1.35523	1.35192	0.091415	587.519	5583.55	672.314	364.274	459.27	1.552e+07	71	90	1002.21	nan
3120	nan	1.32947	1.32623	0.0912393	603.788	5591.39	648.757	343.649	459.68	1.55309e+07	70	90	1031.5	nan
3121	nan	1.32195	1.31872	0.0905296	624.526	5658.91	634.332	328.228	459.97	1.55415e+07	56	90	1068.43	nan
3122	nan	1.33082	1.32757	0.0899939	648.708	5777.6	627.057	318.161	460.29	1.55521e+07	61	89	1111.18	nan
3123	nan	1.35436	1.35106	0.0891706	675.099	5938.35	626.331	312.233	460.63	1.55629e+07	58	89	1157.56	nan
3124	nan	1.39079	1.38739	0.0888844	702.247	6130.56	630.982	309.743	461.02	1.55737e+07	70	91	1204.98	nan
3125	nan	1.43812	1.43461	0.0885828	728.497	6342.11	641.063	310.269	461.38	1.55838e+07	58	91	1250.55	nan
3126	nan	1.49401	1.49036	0.0881226	752.06	6559.31	655.168	313.462	461.78	1.5594e+07	66	91	1291.11	nan
3127	nan	1.55564	1.55185	0.0870387	771.128	6767.64	671.466	319.176	462.11	1.56043e+07	92	90	1323.54	nan
3128	nan	1.61968	1.61573	0.086477	784.027	6951.25	688.018	326.563	462.43	1.56148e+07	61	90	1344.97	nan
3129	nan	1.68228	1.67818	0.0862729	789.384	7096.35	703.142	334.762	462.85	1.56258e+07	66	90	1353.1	nan
3130	nan	1.73927	1.73503	0.0864084	786.294	7189.71	717.568	342.745	463.17	1.56366e+07	53	90	1346.49	nan
3131	nan	1.78636	1.78201	0.0864326	774.442	7221.02	730.271	350.104	463.62	1.56477e+07	76	91	1324.72	nan
3132	nan	1.81955	1.81511	0.0865913	754.136	7184.78	739.287	357.082	464.1	1.56589e+07	80	91	1288.45	nan
3133	nan	1.83547	1.831	0.0867748	726.303	7078.01	743.628	362.836	464.55	1.56703e+07	82	91	1239.4	nan
3134	nan	1.83182	1.82735	0.087288	692.357	6903.98	742.507	366.547	464.98	1.56814e+07	74	91	1180.08	nan
3135	nan	1.80763	1.80322	0.0873051	654.042	6670.21	735.808	367.81	465.35	1.56926e+07	80	91	1113.54	nan
3136	nan	1.76343	1.75913	0.0872288	613.246	6387.39	722.205	366.386	465.71	1.5704e+07	79	91	1043.04	nan
3137	nan	1.70117	1.69702	0.0870247	571.805	6068.71	702.074	361.975	465.98	1.57157e+07	62	91	971.704	nan
3138	nan	1.62401	1.62005	0.0876362	531.374	5728.23	676.62	354.156	466.36	1.5727e+07	79	91	902.346	nan
3139	nan	1.53596	1.53221	0.088382	493.333	5379.87	648.549	343.224	466.72	1.57381e+07	81	90	837.284	nan
3140	nan	1.44137	1.43785	0.0887717	458.75	5036.34	618.636	330.104	467.07	1.57489e+07	59	91	778.301	nan
3141	nan	1.34459	1.34131	0.0895504	428.394	4709.12	586.966	315.905	457.55	1.57508e+07	50	90	726.671	nan
3142	nan	1.24957	1.24728	0.0890082	402.78	4416	555.109	301.46	457.88	1.57613e+07	63	90	683.241	nan
3143	nan	1.15964	1.15752	0.0890133	382.237	4149.36	522.369	285.76	458.14	1.57716e+07	50	90	648.55	nan
3144	nan	1.0774	1.07543	0.0889722	366.961	3918.28	491.138	269.349	458.38	1.57825e+07	35	90	622.95	nan
3145	nan	1.00476	1.00292	0.0888282	357.115	3729.49	462.548	253.226	458.63	1.57932e+07	41	91	606.736	nan
3146	nan	0.942985	0.941257	0.0887543	352.951	3586.4	437.226	238.157	458.83	1.58039e+07	39	91	600.257	nan
3147	nan	0.892906	0.89127	0.0884137	354.713	3492.26	415.815	224.505	459.09	1.58138e+07	38	91	604.023	nan
3148	nan	0.855046	0.853478	0.0883146	362.818	3450.21	398.612	212.596	459.29	1.58237e+07	23	91	618.796	nan
3149	nan	0.829804	0.828283	0.0875745	377.869	3464.03	386.231	202.655	459.51	1.58339e+07	32	91	645.671	nan
3150	nan	0.817617	0.816119	0.0869332	400.696	3538.52	378.467	194.907	459.77	1.58438e+07	41	91	686.159	nan
3151	nan	0.819101	0.8176	0.0858237	432.395	3680.42	375.916	189.514	460.02	1.58532e+07	38	90	742.245	nan
3152	nan	0.835179	0.833649	0.0854624	474.355	3898.12	378.903	186.504	460.23	1.58622e+07	31	90	816.435	nan
3153	nan	0.867198	0.865609	0.0849352	528.261	4202.24	389.021	186.081	460.55	1.58712e+07	52	90	911.769	nan
3154	nan	0.917032	0.915351	0.0844541	596.075	4605.93	406.775	188.661	460.77	1.588e+07	34	90	1031.77	nan
3155	nan	0.987176	0.985366	0.084193	679.969	5124.36	433.257	194.863	461.07	1.5889e+07	41	89	1180.29	nan
3156	nan	1.08081	1.07883	0.0842886	782.176	5774.58	470.192	204.964	461.46	1.58979e+07	57	89	1361.25	nan
3157	nan	1.20184	1.19964	0.0839013	904.751	6575.04	518.669	219.669	461.97	1.59065e+07	72	89	1578.18	nan
3158	nan	1.35484	1.35236	0.0831453	1049.23	7543.07	579.542	239.759	462.31	1.59145e+07	67	88	1833.52	nan
3159	nan	1.54493	1.54209	0.0829141	1216.13	8693.26	654.367	265.677	462.6	1.59228e+07	50	88	2127.83	nan
3160	nan	1.77741	1.77415	0.0827509	1404.44	10032.5	743.618	297.991	463.08	1.59313e+07	99	88	2458.78	nan
3161	nan	2.05728	2.05351	0.0827387	1611.01	11557.9	850.311	337.21	463.52	1.59397e+07	89	88	2820.2	nan
3162	nan	2.38838	2.384	0.0843362	1830.13	13251.8	976.062	384.035	453.77	1.59473e+07	119	87	3201.38	nan
3163	nan	2.77233	2.76238	0.0847112	2053.37	15108.7	1125.18	440.765	454.33	1.59576e+07	107	87	3586.89	nan
3164	nan	3.20725	3.19574	0.0849647	2269.72	17025.7	1292.15	506.91	454.97	1.59679e+07	137	87	3957.2	nan
3165	nan	3.68641	3.67317	0.0854453	2466.29	18933	1472.01	583.057	455.65	1.59783e+07	155	88	4290.15	nan
3166	nan	4.19712	4.18205	0.0858645	2629.77	20744.4	1661.33	667.785	456.11	1.59888e+07	183	89	4563.35	nan
3167	nan	4.72026	4.70331	0.0861436	2749.27	22362.1	1852.56	758.553	456.75	1.59992e+07	223	89	4757.02	nan
3168	nan	5.23073	5.21195	0.0867459	2815.18	23688.1	2037	852.929	457.21	1.60103e+07	257	90	4856.82	nan
3169	nan	5.69917	5.6787	0.0881247	2822.84	24638.6	2209.48	946.775	457.73	1.60218e+07	279	90	4855.99	nan
3170	nan	6.09483	6.07295	0.0897567	2772.57	25154.7	2366.68	1036.23	458.23	1.60329e+07	300	90	4756.35	nan
3171	nan	6.38941	6.36647	0.0907474	2669.58	25210.2	2498.73	1119.34	458.69	1.6044e+07	260	90	4567.88	nan
3172	nan	6.56097	6.53741	0.0914625	2523.05	24813.7	2591.03	1193.67	459.07	1.60559e+07	282	90	4307.01	nan
3173	nan	6.59726	6.57357	0.0927891	2344.66	24006.8	2638.33	1253.08	459.49	1.60676e+07	233	91	3994.08	nan
3174	nan	6.49753	6.4742	0.0932771	2146.96	22856.3	2643.42	1291.39	459.8	1.60796e+07	303	90	3650.59	nan
3175	nan	6.27253	6.25001	0.0937682	1941.88	21443.9	2601.64	1307.91	460.17	1.6091e+07	276	90	3296.66	nan
3176	nan	5.94255	5.92122	0.0940562	1739.58	19861.8	2518.67	1302.79	460.83	1.61028e+07	308	90	2949.3	nan
3177	nan	5.53425	5.51438	0.0941079	1547.88	18195.1	2401.27	1275.18	461.25	1.61155e+07	253	90	2621.44	nan
3178	nan	5.07678	5.05855	0.0940037	1372.11	16519.5	2257.36	1228.2	461.55	1.61284e+07	253	90	2321.76	nan
3179	nan	4.59828	4.58178	0.094219	1215.32	14896.5	2096.4	1165.38	462.02	1.61418e+07	196	91	2055.14	nan
3180	nan	4.12316	4.10836	0.0945118	1078.69	13372.2	1928.91	1090.91	462.41	1.61549e+07	156	91	1823.31	nan
3181	nan	3.67048	3.6573	0.0950089	962.059	11977.5	1762.12	1009.79	462.74	1.61671e+07	150	91	1625.78	nan
3182	nan	3.25351	3.24183	0.095308	864.351	10729.8	1601.68	926.72	463.14	1.61792e+07	165	91	1460.61	nan
3183	nan	2.88009	2.86975	0.0952402	784.006	9636.59	1450.3	845.097	463.49	1.61912e+07	103	91	1325.03	nan
3184	nan	2.55359	2.54442	0.0945137	719.268	8695.87	1309.5	767.099	463.79	1.62033e+07	119	91	1216.03	nan
3185	nan	2.27399	2.26582	0.0941632	668.385	7901.57	1180.39	693.855	464.15	1.62151e+07	106	91	1130.6	nan
3186	nan	2.03906	2.03174	0.0950292	629.737	7244.33	1066.04	625.983	464.47	1.62269e+07	80	91	1066	nan
3187	nan	1.84527	1.83865	0.0937062	601.896	6726.16	969.282	565.593	464.27	1.6218e+07	87	90	1019.79	nan
3188	nan	1.68857	1.6825	0.0935369	583.635	6314.34	886.408	511.974	464.59	1.62293e+07	77	90	989.913	nan
3189	nan	1.56482	1.55921	0.0933707	573.896	6001.46	815.027	465.715	464.94	1.6241e+07	68	90	974.636	nan
3190	nan	1.47021	1.46493	0.093157	571.772	5781.54	757.515	426.339	465.19	1.62525e+07	50	91	972.468	nan
3191	nan	1.40132	1.39629	0.0932322	576.571	5645.86	712.764	393.231	465.49	1.62646e+07	69	91	982.084	nan
3192	nan	1.35523	1.35036	0.093039	587.497	5585.94	679.832	366.889	465.73	1.62764e+07	73	92	1002.21	nan
3193	nan	1.32947	1.3247	0.0928565	603.766	5593.74	656.966	346.727	466.01	1.62881e+07	53	92	1031.5	nan
3194	nan	1.32195	1.3172	0.0926722	624.506	5661.26	643.13	332.13	466.23	1.62996e+07	49	92	1068.43	nan
3195	nan	1.33082	1.32604	0.0926159	648.688	5780.08	637.403	322.323	466.54	1.63112e+07	58	92	1111.18	nan
3196	nan	1.35436	1.3495	0.092121	675.078	5940.86	638.848	316.822	466.87	1.63225e+07	58	92	1157.56	nan
3197	nan	1.39079	1.38579	0.0914709	702.223	6133.09	645.569	315.217	467.18	1.63337e+07	57	92	1204.98	nan
3198	nan	1.43812	1.43295	0.0906615	728.472	6344.69	656.303	316.859	467.54	1.63447e+07	72	92	1250.55	nan
3199	nan	1.49401	1.48864	0.0897819	752.035	6562.08	669.784	320.889	467.86	1.63557e+07	62	92	1291.11	nan
3200	nan	1.55564	1.55005	0.0893894	771.103	6770.18	685.054	326.677	468.3	1.63667e+07	65	92	1323.54	nan
3201	nan	1.61968	1.61386	0.0889969	784.002	6954.33	701.859	333.648	468.59	1.63775e+07	65	92	1344.97	nan
3202	nan	1.68228	1.67624	0.0888997	789.359	7099.69	718.733	341.501	468.95	1.63882e+07	73	91	1353.1	nan
3203	nan	1.73927	1.73302	0.0886912	786.272	7193.21	734.562	349.884	469.26	1.63992e+07	63	91	1346.49	nan
3204	nan	1.78636	1.77995	0.0884805	774.417	7224.57	747.359	358.132	469.64	1.64101e+07	83	91	1324.72	nan
3205	nan	1.81955	1.81302	0.0892928	754.112	7187.55	756.216	365.546	470.06	1.64208e+07	97	91	1288.45	nan
3206	nan	1.83547	1.82888	0.0896967	726.281	7080.48	761.941	371.207	470.41	1.6431e+07	76	91	1239.4	nan
3207	nan	1.83182	1.82525	0.0897225	692.339	6906.23	761.915	375.113	470.85	1.64415e+07	79	91	1180.08	nan
3208	nan	1.80763	1.80114	0.0894246	654.03	6672.32	754.499	377.122	471.33	1.64519e+07	84	91	1113.54	nan
3209	nan	1.76343	1.7571	0.089428	613.235	6389.48	739.498	375.963	471.72	1.64615e+07	83	91	1043.04	nan
3210	nan	1.70117	1.69506	0.0894306	571.796	6070.71	718.442	371.019	472.14	1.64721e+07	81	91	971.704	nan
3211	nan	1.62401	1.61818	0.0894344	531.366	5729.98	692.275	362.541	472.49	1.64884e+07	78	91	902.346	nan
3212	nan	1.53596	1.53044	0.0907837	493.326	5381.45	662.617	351.246	472.73	1.65022e+07	58	92	837.284	nan
3213	nan	1.44137	1.43619	0.0927865	458.744	5037.97	632.924	337.598	473.13	1.65194e+07	63	92	778.301	nan
3214	nan	1.34459	1.33976	0.0931869	428.389	4710.69	603.72	322.802	473.46	1.65453e+07	67	92	726.671	nan
3215	nan	1.24957	1.24509	0.0931643	402.775	4408.98	572.91	308.275	473.75	1.65708e+07	62	91	683.241	nan
3216	nan	1.15964	1.15548	0.0932601	382.231	4139.6	541.803	293.555	474.1	1.659e+07	61	90	648.55	nan
3217	nan	1.0774	1.07354	0.0931131	366.968	3908.62	510.667	278.226	474.3	1.6605e+07	47	90	622.95	nan
3218	nan	1.00476	1.00115	0.09293	357.158	3720.18	481.52	262.788	474.52	1.66215e+07	35	91	606.736	nan
3219	nan	0.942985	0.939599	0.0930242	352.996	3577.53	455.517	247.632	474.81	1.66404e+07	49	91	600.257	nan
3220	nan	0.892906	0.8897	0.0933776	354.76	3483.79	433.809	233.677	475.13	1.66638e+07	57	91	604.023	nan
3221	nan	0.855046	0.851976	0.0937812	362.869	3441.92	417.167	221.461	475.37	1.66827e+07	39	91	618.796	nan
3222	nan	0.829804	0.826825	0.0931521	377.926	3455.76	405.716	211.509	475.67	1.67004e+07	41	91	645.671	nan
3223	nan	0.817617	0.814682	0.0922379	400.761	3530.31	398.72	204.138	475.87	1.67243e+07	36	91	686.159	nan
3224	nan	0.819101	0.81616	0.0914459	432.472	3671.94	396.69	199.195	476.04	1.67475e+07	25	91	742.245	nan
3225	nan	0.835179	0.832181	0.0907994	474.446	3889.24	400.674	196.492	476.29	1.67695e+07	35	91	816.435	nan
3226	nan	0.867198	0.864085	0.0896667	528.37	4192.8	411.642	196.407	476.3	1.67876e+07	37	90	911.769	nan
3227	nan	0.917032	0.91374	0.089531	596.21	4595.98	430.351	199.477	475.75	1.6811e+07	44	90	1031.77	nan
3228	nan	0.987176	0.983631	0.0892254	680.136	5115.69	458.151	206.199	476.09	1.68283e+07	42	90	1180.29	nan
3229	nan	1.08081	1.07693	0.0887116	782.38	5766	496.562	216.831	476.51	1.68446e+07	55	90	1361.25	nan
3230	nan	1.20184	1.19752	0.0880197	904.976	6565.61	546.43	232.15	477.07	1.68625e+07	81	90	1578.18	nan
3231	nan	1.35484	1.34998	0.0876009	1049.44	7532.32	609.017	252.925	477.43	1.6878e+07	57	90	1833.52	nan
3232	nan	1.54493	1.53938	0.0876503	1216.39	8680.33	686.783	279.528	477.82	1.68954e+07	70	90	2127.83	nan
3233	nan	1.77741	1.77103	0.0878362	1404.74	10017.4	782.504	312.77	478.37	1.69123e+07	103	91	2458.78	nan
3234	nan	2.05728	2.04989	0.0879425	1611.36	11540.6	897.576	353.993	478.81	1.69289e+07	87	91	2820.2	nan
3235	nan	2.38838	2.3798	0.0891112	1830.54	13232	1033.06	404.385	479.25	1.69441e+07	97	92	3201.38	nan
3236	nan	2.77233	2.76238	0.089723	2053.81	15055.7	1192.31	464.402	479.94	1.69574e+07	138	92	3586.89	nan
3237	nan	3.20725	3.19574	0.0892867	2270.19	16954.6	1369.43	535.222	480.52	1.69742e+07	149	92	3957.2	nan
3238	nan	3.68641	3.67317	0.0895615	2466.98	18852.4	1556.04	617.216	481.09	1.69915e+07	175	92	4290.15	nan
3239	nan	4.19712	4.18205	0.0897442	2631.05	20656.8	1751.44	706.464	481.62	1.70085e+07	183	91	4563.35	nan
3240	nan	4.72026	4.70331	0.0904388	2750.5	22267.2	1948.89	800.255	482.36	1.70264e+07	215	91	4757.02	nan
3241	nan	5.23073	5.21195	0.0920081	2816.34	23586.7	2144.58	897.422	482.94	1.70524e+07	242	92	4856.82	nan
3242	nan	5.69917	5.6787	0.0926422	2823.9	24531.9	2333.66	994.857	483.62	1.70806e+07	284	91	4855.99	nan
3243	nan	6.09483	6.07295	0.0939563	2773.53	25043.8	2500.1	1090.99	484.1	1.71067e+07	268	91	4756.35	nan
3244	nan	6.38941	6.36647	0.0946221	2670.42	25097.2	2631.4	1181.5	484.54	1.71299e+07	278	91	4567.88	nan
3245	nan	6.56097	6.53741	0.0953481	2523.77	24700.9	2719.74	1258.59	485	1.71521e+07	259	91	4307.01	nan
3246	nan	6.59726	6.57357	0.0959328	2345.27	23895.9	2761.92	1316.78	485.47	1.71797e+07	329	92	3994.08	nan
3247	nan	6.49753	6.4742	0.0967262	2147.47	22750.2	2756.8	1353.16	486.02	1.72127e+07	300	92	3650.59	nan
